kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
ACG-32;AILE-08;Akıllı Sayaçlarda Altyapı Güvenliği;Elektrik iletim şebekesi akıllı sayaç yapısında veri toplama (data concentrator) bileşenleri kullanılıyorsa bu bileşenlerden uç bileşenlere yönelik erişimler güvenilir kanallar üzerinden sağlanmalıdır.;343;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 08-Akıllı Cihaz Güvenliği · ACG-32;2026-09-09;2024-09-08;Seviye 2
ACG-33;AILE-08;Akıllı Sayaçlarda Altyapı Güvenliği;Elektrik iletim şebekesi akıllı sayaç yapısında kullanılan tüm bileşenlerde, gömülü ve basit parola kullanımı engellenmelidir.;344;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 08-Akıllı Cihaz Güvenliği · ACG-33;2026-09-09;2024-09-08;Seviye 2
ACG-34;AILE-08;Akıllı Sayaçlarda Altyapı Güvenliği;Elektrik iletim şebekesi akıllı sayaç altyapısında ağa giriş (access control) kontrolleri uygulanmalıdır.;345;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 08-Akıllı Cihaz Güvenliği · ACG-34;2026-09-09;2024-09-08;Seviye 2
ACG-35;AILE-08;Akıllı Sayaçlarda Tehdit ve Zafiyet Yönetimi;"Elektrik iletim şebekesi akıllı sayaç yapısında kullanılan tüm bileşenlerin ""Tehdit ve Zafiyet Yönetimi"" başlığının ilgili maddelerine uygunluğu sağlanmalıdır.";346;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 08-Akıllı Cihaz Güvenliği · ACG-35;2026-09-09;2024-09-08;Seviye 1
ACG-36;AILE-08;Akıllı Sayaçlarda Tehdit ve Zafiyet Yönetimi;Elektrik iletim şebekesi akıllı sayaç yapısında kullanılan tüm bileşenler anlık olarak izlenebilir durumda olmalıdır.;347;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 08-Akıllı Cihaz Güvenliği · ACG-36;2026-09-09;2024-09-08;Seviye 2
ACG-37;AILE-08;Akıllı Sayaçlarda Haberleşme Güvenliği;Elektrik iletim şebekesi içerisinde müşteri lokasyonunda olan akıllı sayaç ve cihazlardan alınacak veriler izole ağlar veya güvenli kanallar üzerinden aktarılmalıdır.;348;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 08-Akıllı Cihaz Güvenliği · ACG-37;2026-09-09;2024-09-08;Seviye 2
EOG-1;AILE-09;Endüstriyel Operasyonlarda Güvenli Konfigürasyon;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan RTU'lar sadece belirli sunuculardan (Master) komut alacak şekilde yapılandırılmalıdır.;349;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-1;2026-09-09;2024-09-08;Seviye 2
EOG-2;AILE-09;Endüstriyel Operasyonlarda Güvenli Konfigürasyon;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan RTU ve Röle'lere ilişkin lojik ve konfigürasyon işlemleri sadece güvenlik önlemleri alınmış iş istasyonlarından (sabit ya da taşınabilir) sağlanmalıdır.;350;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-2;2026-09-09;2024-09-08;Seviye 2
EOG-3;AILE-09;Endüstriyel Operasyonlarda Güvenli Konfigürasyon;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan RTU ve Röle konfigürasyon/lojik değişimleri sırasında ikinci bir kimlik doğrulama veya onay mekanizması uygulanmalıdır.;351;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-3;2026-09-09;2024-09-08;Ek kontrol
EOG-4;AILE-09;Endüstriyel Operasyonlarda Güvenli Konfigürasyon;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan SCADA konfigürasyon değişimleri sadece yetkili iş istasyonları üzerinden sağlanmalıdır.;352;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-4;2026-09-09;2024-09-08;Seviye 2
EOG-5;AILE-09;Endüstriyel Operasyonlarda Güvenli Konfigürasyon;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan SCADA konfigürasyon değişimleri sırasında ikinci bir kimlik doğrulama mekanizması uygulanmalıdır.;353;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-5;2026-09-09;2024-09-08;Ek kontrol
EOG-6;AILE-09;Endüstriyel Operasyonlarda Veri Güvenliği;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan SCADA konfigürasyon dosyaları ve lojik dosyaları için bütünlük kontrolleri devreye alınmalıdır.;354;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-6;2026-09-09;2024-09-08;Seviye 2
EOG-7;AILE-09;Endüstriyel Operasyon Güvenliği;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan SCADA konfigürasyon dosyaları ve lojik dosyaları sürüm numaraları ile takip edilebilmelidir.;355;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-7;2026-09-09;2024-09-08;Seviye 2
EOG-8;AILE-09;Endüstriyel Operasyonlarda Erişim ve Yetkilendirme;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan SCADA konfigürasyon dosyaları ve lojik dosyalarının saklandığı alanlara sadece yetkili kişi ve grupların eriştiği garanti altına alınmalıdır.;356;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-8;2026-09-09;2024-09-08;Seviye 2
EOG-9;AILE-09;Endüstriyel Operasyonlarda Veri Güvenliği;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan SCADA konfigürasyon dosyaları ve lojik dosyaları bulut tabanlı sistemler ve dosya paylaşım alanlarında saklanmamalıdır.;357;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-9;2026-09-09;2024-09-08;Seviye 2
EOG-10;AILE-09;Endüstriyel Operasyonlarda Veri Güvenliği;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan ve üzerinde konfigürasyon veya lojik bilgisi bulunan ekipmanlar kurum dışına çıkarılacaksa (bakım, hibe vb.) söz konusu konfigürasyon ve lojik bilgileri ilgili bileşen üzerinden silinmelidir.;358;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-10;2026-09-09;2024-09-08;Seviye 1
EOG-11;AILE-09;Endüstriyel Operasyon Güvenliği;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) yerel HMI (local HMI) kullanılması durumunda (Trafo merkezleri) kontrol işlemleri sırasında ikinci bir kimlik doğrulama ve onay mekanizması devreye alınmalıdır.;359;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-11;2026-09-09;2024-09-08;Seviye 2
EOG-12;AILE-09;Endüstriyel Operasyon Güvenliği;"Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kontrol sisteminin yönetimi ""uzak/remote"" olarak seçilmediği sürece uzaktan komut almayacak şekilde yapılandırılmalıdır.";360;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-12;2026-09-09;2024-09-08;Seviye 2
EOG-13;AILE-09;Endüstriyel Operasyon Güvenliği;Elektrik iletim şebekesi otomasyonlu trafo merkezleri endüstriyel kontrol sistemlerinde (EKS) lojik işleyen bileşenler üzerinde kritik eşik değerleri (trip değerleri) HMI üzerinden sadece izlenebilmeli, HMI üzerinden değiştirilmesine imkan verilmemelidir.;361;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-13;2026-09-09;2024-09-08;Seviye 2
EOG-14;AILE-09;Endüstriyel Operasyon Güvenliği;Elektrik iletim lisans sahibinin envanterinde kayıtlı olan ve müşteri yerleşke veya ortamlarında bulunan tüm bileşenlerin sorumluluğu kabul edilmiş olmalıdır.;362;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-14;2026-09-09;2024-09-08;Seviye 1
EOG-15;AILE-09;Endüstriyel Operasyon Güvenliği;"Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) Ana kontrol, acil kontrol ve yük tevzi merkezlerinde ""Olay Yönetimi ve Süreklilik"" başlığı altında bulunan önlemler alınmalıdır.";363;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-15;2026-09-09;2024-09-08;Seviye 2
EOG-16;AILE-09;Endüstriyel Operasyon Güvenliği;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS), ana ve acil kontrol merkezleri üzerinden gönderilen SFK(Sekonder Frekans Kontrol) komutlarına ilişkin değerler endüstriyel bileşenler üzerinde ilgili santralin belirlemiş olduğu limit değerler için sınırlanmalıdır.;364;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-16;2026-09-09;2024-09-08;Seviye 2
EOG-17;AILE-09;Endüstriyel Operasyon Güvenliği;Elektrik iletim şebekesi endüstriyel kontrol sistemleri (EKS) bünyesinde telefon üzerinden iletişim ile gerçekleştirilen manevralar için ikinci bir komut doğrulama mekanizması tanımlanmalıdır. Bu süreçler kurumsal bir prosedür ile takip edilmelidir.;365;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 09-Endüstriyel Operasyon Güv · EOG-17;2026-09-09;2024-09-08;Seviye 1
İKG-1;AILE-10;İstihdam Öncesi;EKS altyapılarında çalışacak tüm personel yasal mevzuata uyumlu şekilde, gerekli güvenlik kontrollerinden geçirilmelidir. (Adli sicil, güvenlik soruşturması, referans ve belge kontrolü vb.);366;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-1;2026-09-09;2024-09-08;Seviye 1
İKG-2;AILE-10;İstihdam Öncesi;EKS altyapılarında çalışacak personelin, işe uygunluk ve sağlık raporları bulunmalıdır.;367;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-2;2026-09-09;2024-09-08;Seviye 1
İKG-3;AILE-10;İstihdam Öncesi;EKS altyapılarında çalışacak personelle sözleşme imzalanmalıdır. (Bu sözleşmeler gizlilik sözleşmesi şeklinde olabileceği gibi ana sözleşmelerin gizlilik ve siber güvenlik maddelerini içermesi şeklinde de olabilir.);368;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-3;2026-09-09;2024-09-08;Seviye 1
İKG-4;AILE-10;İstihdam Öncesi;Personelle yapılacak sözleşmelerde siber güvenlik ve gizlilik maddeleri en az aşağıdakileri içermelidir: - Gizli bilginin korunması, - Kurumsal hassas ve kritik bilgilerin korunması, - Kurumun uyguladığı veya uygulayacağı tüm siber güvenlik kontrollerine uyum, - Yasal, sözleşme kaynaklı veya müşteri gereksinimlerinden doğan siber güvenlik politika, prosedür ve uygulamalarına uyumlu çalışma.;369;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-4;2026-09-09;2024-09-08;Seviye 1
İKG-5;AILE-10;İstihdam Öncesi;İşe alım ilanları, ilgili tesisin siber güvenlik açısından bağlayıcı olan teknolojileri ile ilgili bilgi içermemesini sağlayacak politika, prosedür ve süreçler çerçevesinde tasarlanmalıdır.;370;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-5;2026-09-09;2024-09-08;Seviye 1
İKG-6;AILE-10;İstihdam Sırasında;Personel, çalışma süresince tüm siber güvenlik politika, prosedür ve uygulamalarına uyumlu hareket etmelidir.;371;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-6;2026-09-09;2024-09-08;Seviye 1
İKG-7;AILE-10;İstihdam Sırasında;Tüm EKS personeli periyodik siber güvenlik farkındalık programına dahil edilmelidir.;372;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-7;2026-09-09;2024-09-08;Seviye 1
İKG-8;AILE-10;İstihdam Sırasında;Siber güvenlik operasyonlarını yürütecek personelin EKS bileşenleri ile ilgili eğitim almaları sağlanmalıdır.;373;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-8;2026-09-09;2024-09-08;Seviye 1
İKG-9;AILE-10;İstihdam Öncesi;Tüm EKS personeli için siber güvenlik ihlallerine ilişkin disiplin süreçleri tanımlanmalıdır.;374;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-9;2026-09-09;2024-09-08;Seviye 1
İKG-10;AILE-10;İstihdam Sonrası;Sözleşme ve uygulamalar, istihdam sonrası koşulları içermelidir.;375;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-10;2026-09-09;2024-09-08;Seviye 1
İKG-11;AILE-10;İstihdam Sonrası;İstihdamın sonlandırılması ile birlikte tüm EKS varlıklarına olan mantıksal ve fiziksel erişimler sonlandırılmalıdır.;376;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-11;2026-09-09;2024-09-08;Seviye 1
İKG-12;AILE-10;İstihdam Sonrası;İstihdam sonlanması ile birlikte tüm gerekli taraflar bilgilendirilmelidir.;377;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-12;2026-09-09;2024-09-08;Seviye 1
İKG-13;AILE-10;İstihdam Sonrası;İstihdam sonlanması sürecinde operasyonel süreklilik için önem arz eden tüm varlıklar (proses, lojik vb.) güvenli bir şekilde devredilmelidir.;378;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-13;2026-09-09;2024-09-08;Seviye 1
İKG-14;AILE-10;İstihdam Sonrası;İlgili istihdam sonlandırma süreci, olaylı ayrılma durumlarını da içermelidir.;379;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-14;2026-09-09;2024-09-08;Seviye 1
İKG-15;AILE-10;İstihdam Sonrası;"İstihdam sonlanması sürecinde kuruluşa ait operasyonel altyapıda kullanılan; lojik, konfigürasyon bilgileri, yedek dosyalar ve tasarımların kişisel disk, bilgisayar ya da bulut ortamlarında saklanmadığına dair yazılı beyan alınmalıdır. Personel kaynaklı bir ifşa yaşanması durumunda başlatılacak yasal süreç tanımlanmalıdır.";380;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-15;2026-09-09;2024-09-08;Seviye 1
İKG-16;AILE-10;İstihdam Sonrası;İstihdam sonlanması sürecinde ilgili personelden operasyonların sürekliliğine etki edebilecek zaman bağımlı lojik, konfigürasyon ayarlamalarının yapılmadığına dair beyan alınmalıdır.;381;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-16;2026-09-09;2024-09-08;Seviye 1
İKG-17;AILE-10;Üçüncü Taraf Güvenliği;EKS altyapılarında üçüncü taraflarca sağlanan taşeron personellerin hem birinci derece bağlı oldukları hem de hizmet sundukları kuruluşlar için bu başlık altındaki süreçler işletilmelidir. Alt yükleniciler, farklı bir alt yüklenici kullandığında sorumluluk devredemeyeceği gibi bu madde kapsamında doğan yükümlülükleri de yerine getirmelidir.;382;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-17;2026-09-09;2024-09-08;Seviye 1
İKG-18;AILE-10;Üçüncü Taraf Güvenliği;Üçüncü taraflara veya üreticiye bağlı olarak çalışan personel kuruluşun belirlediği gizlilik ve siber güvenlik gereksinimlerinden muaf tutulamaz. Gerekli koşullarda ilgili personelle de ek bir gizlilik sözleşmesi veya siber güvenlik maddelerini içeren sözleşme yapılmalıdır.;383;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 10-İK Güvenliği · İKG-18;2026-09-09;2024-09-08;Seviye 1
FZG-1;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke girişinde giriş çıkış kaydı tutulmalıdır.;384;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-1;2026-09-09;2024-09-08;Seviye 1
FZG-2;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke girişinde yetkisiz erişime karşı önlemler alınmalıdır.;385;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-2;2026-09-09;2024-09-08;Seviye 1
FZG-3;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke giriş prosedürleri tanımlanmalıdır. Yerleşke giriş prosedürleri, ziyaretçi, geçici-kalıcı çalışan, acil giriş durumlarını içermelidir.;386;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-3;2026-09-09;2024-09-08;Seviye 1
FZG-4;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke girişlerinde uygun güvenlik ve emniyet eğitimleri verilmelidir.;387;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-4;2026-09-09;2024-09-08;Seviye 1
FZG-5;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke giriş çıkışlarını izleyen elektronik sistemlerde zaman senkronizasyonu sağlanmalıdır.;388;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-5;2026-09-09;2024-09-08;Seviye 1
FZG-6;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke giriş çıkışlarını izleyen elektronik sistemlerde merkezi kayıt yönetim sistemi entegrasyonu sağlanmalıdır.;389;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-6;2026-09-09;2024-09-08;Seviye 1
FZG-7;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke giriş çıkışlarını izleyen elektronik sistemlerde yedekleme politikaları oluşturulmalı, yedekler alınmalı ve yedekler test edilmelidir.;390;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-7;2026-09-09;2024-09-08;Seviye 1
FZG-8;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke çevresini izlemek için kameralar kurulmalıdır. Bu sistemler sürekli olarak izlenmelidir.;391;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-8;2026-09-09;2024-09-08;Seviye 1
FZG-9;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Yerleşke çevresi kamera kayıtları en az üç ay süre ile saklanmalıdır.;392;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-9;2026-09-09;2024-09-08;Seviye 1
FZG-10;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Kamera sistemlerinde zaman senkronizasyonu sağlanmalıdır.;393;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-10;2026-09-09;2024-09-08;Seviye 1
FZG-11;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Çevresel güvenlik bileşenleri izole ağlarda konumlanmalıdır.;394;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-11;2026-09-09;2024-09-08;Seviye 1
FZG-12;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Çevresel güvenlik bileşenlerine erişim, kullanıcı adı ve parola ile sağlanmalıdır.;395;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-12;2026-09-09;2024-09-08;Seviye 1
FZG-13;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Çevresel güvenlik bileşenlerine erişim için güçlü parolalar kullanılmalıdır.;396;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-13;2026-09-09;2024-09-08;Seviye 1
FZG-14;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Çevresel güvenlik bileşenleri, yetkisiz fiziksel erişime karşı korunmalıdır.;397;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-14;2026-09-09;2024-09-08;Seviye 1
FZG-15;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Ana yerleşke girişinde insanların geçiş noktalarında X-RAY cihazları konumlandırılmalıdır.;398;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-15;2026-09-09;2024-09-08;Seviye 1
FZG-16;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi Yerleşkelerinin Güvenliği;Araçlar gerekli kontrollerden geçirilerek yerleşkeye alınmalıdır.;399;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-16;2026-09-09;2024-09-08;Seviye 1
FZG-17;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi;Kontrol odaları giriş ve çıkışlarında kayıt tutulmalıdır.;400;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-17;2026-09-09;2024-09-08;Seviye 1
FZG-18;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi;Kontrol odaları giriş ve çıkışlarında kullanılan elektronik sistemlerde zaman senkronizasyonu sağlanmalıdır.;401;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-18;2026-09-09;2024-09-08;Seviye 1
FZG-19;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi;Kontrol odaları giriş ve çıkışlarında kullanılan elektronik sistemler merkezi kayıt yönetim sistemine entegre edilmelidir.;402;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-19;2026-09-09;2024-09-08;Seviye 1
FZG-20;AILE-11;Kontrol merkezi, acil durum kontrol merkezi ve yük tevzi Merkezi;Kontrol odaları giriş ve çıkışlarında kullanılan elektronik sistemlerde yedekleme politikaları oluşturulmalı, yedekler alınmalı ve yedekler test edilmelidir.;403;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 11-Fiziksel Güvenlik · FZG-20;2026-09-09;2024-09-08;Seviye 1
